id_operacion,fecha_originacion,producto,canal,region,monto_original,plazo_meses,renta,carga_financiera,antiguedad_meses,score,saldo,dias_mora,fecha_default
B000261,2025-06-02,Tarjeta,Convenio,Metropolitana,2778323,36,635708,0.1425,40,872,1433683,0,
B000262,2025-12-28,Consumo,Sucursal,Metropolitana,1820281,48,420000,0.1031,17,786,1284846,0,
B000263,2025-01-18,Microempresa,Sucursal,Otras,5546260,18,850092,0.4415,9,726,3400524,90,2025-07-17
B000264,2025-05-11,Tarjeta,Sucursal,Metropolitana,5018757,48,781239,0.1614,21,823,2039238,0,
B000265,2025-03-10,Consumo,Digital,Biobío,2224111,12,540718,0.3666,27,738,988061,0,
B000266,2025-11-01,Microempresa,Digital,Biobío,4064457,60,584127,0.1249,29,807,753151,0,
B000267,2025-05-12,Consumo,Convenio,Metropolitana,1313783,18,727251,0.1204,27,882,562331,88,
B000268,2025-02-24,Automotriz,Convenio,Metropolitana,2485424,36,1030803,0.077,38,857,1150375,0,
B000269,2025-04-29,Consumo,Sucursal,Otras,4041199,48,890239,0.1025,8,835,798228,0,
B000270,2025-05-11,Tarjeta,Digital,Metropolitana,2019753,24,509589,0.1909,7,721,476523,0,
B000271,2025-05-13,Consumo,Convenio,Metropolitana,2587550,60,624335,0.074,13,896,1053245,0,
B000272,2025-01-28,Automotriz,Digital,Valparaíso,2974765,36,420000,0.2151,28,827,445414,0,
B000273,2025-02-25,Consumo,Digital,Otras,3810490,36,1016509,0.1193,11,841,1224702,0,
B000274,2025-12-24,Tarjeta,Convenio,Otras,4803818,48,559011,0.1909,31,850,2874084,0,
B000275,2025-04-11,Consumo,Convenio,Metropolitana,1252322,18,420000,0.1801,12,751,354071,0,
B000276,2025-09-21,Tarjeta,Sucursal,Metropolitana,3047965,48,420000,0.1822,18,776,2457247,264,2026-04-19
B000277,2025-01-23,Consumo,Sucursal,Biobío,1298380,36,469506,0.0836,24,914,1015442,0,
B000278,2025-05-03,Tarjeta,Digital,Otras,3657956,12,420000,0.8474,15,445,2651874,228,2025-10-30
B000279,2025-07-25,Tarjeta,Convenio,Metropolitana,3064387,24,603187,0.231,28,790,1430350,0,
B000280,2025-01-12,Microempresa,Sucursal,Otras,1227534,24,420000,0.1395,18,825,443309,0,
B000281,2025-07-19,Microempresa,Digital,Otras,3082074,48,911981,0.0798,11,824,370770,0,
B000282,2025-04-24,Consumo,Sucursal,Metropolitana,4028041,36,529639,0.2386,6,786,2093410,0,
B000283,2025-04-08,Tarjeta,Convenio,Biobío,4227776,36,496029,0.2602,16,761,2446900,0,
B000284,2025-09-01,Consumo,Digital,Metropolitana,619877,36,450735,0.0421,9,754,521302,0,
B000285,2025-09-03,Automotriz,Digital,Metropolitana,965437,24,733279,0.0589,28,846,321030,0,
B000286,2025-06-30,Consumo,Sucursal,Otras,4013894,36,735994,0.1711,15,859,719086,0,
B000287,2025-11-04,Consumo,Sucursal,Otras,1132108,12,489823,0.2107,20,786,424774,72,
B000288,2025-07-11,Microempresa,Digital,Otras,4601140,36,592266,0.2475,31,775,1224564,0,
B000289,2025-01-11,Tarjeta,Digital,Metropolitana,3387895,36,905131,0.1266,33,775,548973,0,
B000290,2025-01-24,Automotriz,Digital,Biobío,2537049,60,420000,0.1136,10,781,732604,0,
B000291,2025-01-06,Consumo,Sucursal,Otras,2334376,18,431562,0.346,41,712,1320732,0,
B000292,2025-06-05,Consumo,Digital,Biobío,2946309,24,663087,0.2198,26,809,2229085,122,2026-05-31
B000293,2025-07-05,Consumo,Sucursal,Otras,5134029,36,774282,0.2055,7,829,3172186,5,
B000294,2025-12-22,Consumo,Digital,Valparaíso,12546078,24,1460003,0.3889,9,746,10119002,0,
B000295,2025-06-16,Automotriz,Digital,Otras,1660322,48,434680,0.0914,6,738,935802,99,2025-07-16
B000296,2025-07-15,Tarjeta,Convenio,Valparaíso,3776241,36,523788,0.2297,21,708,2768180,40,
B000297,2025-07-04,Consumo,Sucursal,Otras,4622776,36,603412,0.2586,26,780,3194913,0,
B000298,2025-04-25,Tarjeta,Convenio,Metropolitana,2729565,48,658937,0.0924,56,837,1404070,0,
B000299,2025-12-26,Microempresa,Sucursal,Otras,4747881,24,1393986,0.1534,11,790,2928676,0,
B000300,2025-05-03,Consumo,Digital,Metropolitana,1509238,36,420000,0.1071,38,784,385692,0,
B000301,2025-08-02,Automotriz,Sucursal,Metropolitana,1795168,24,420000,0.1932,21,771,1008241,50,
B000302,2025-08-29,Tarjeta,Digital,Metropolitana,3551533,24,583440,0.2986,12,682,2880652,0,
B000303,2025-12-01,Consumo,Convenio,Metropolitana,4800265,36,650395,0.2416,11,747,920341,0,
B000304,2025-11-08,Consumo,Convenio,Metropolitana,3968238,24,476356,0.3997,22,698,1924914,0,
B000305,2025-11-14,Tarjeta,Convenio,Metropolitana,3117140,36,420000,0.219,8,749,539874,0,
B000306,2025-10-23,Automotriz,Digital,Metropolitana,4975823,36,606704,0.2536,6,761,2626769,0,
B000307,2025-07-06,Consumo,Digital,Otras,2891767,60,420000,0.1342,6,805,768329,0,
B000308,2025-01-13,Tarjeta,Digital,Metropolitana,3509166,24,420000,0.4126,6,648,1638058,0,
B000309,2025-08-16,Microempresa,Sucursal,Metropolitana,4431032,36,640093,0.224,15,790,2648982,0,
B000310,2025-01-07,Tarjeta,Digital,Metropolitana,1142380,48,420000,0.0621,6,734,444916,0,
B000311,2025-11-15,Automotriz,Sucursal,Metropolitana,3743966,36,581749,0.2133,16,833,1752022,0,
B000312,2025-08-30,Automotriz,Digital,Valparaíso,2477655,36,601712,0.1245,12,801,1878988,0,
B000313,2025-03-29,Consumo,Digital,Biobío,1874611,48,928515,0.0455,42,929,1286390,0,
B000314,2025-02-22,Consumo,Digital,Metropolitana,3170262,36,694273,0.1446,18,836,1288139,0,
B000315,2025-04-10,Consumo,Sucursal,Biobío,4399790,60,677545,0.1213,13,841,1827724,0,
B000316,2025-03-31,Automotriz,Digital,Otras,3121204,36,631271,0.1612,3,761,878997,0,
B000317,2025-05-28,Consumo,Sucursal,Biobío,3075469,24,1092954,0.1309,14,904,2590937,0,
B000318,2025-01-07,Tarjeta,Sucursal,Metropolitana,4144501,24,655991,0.3143,14,710,684263,0,
B000319,2025-04-04,Consumo,Sucursal,Valparaíso,1836841,36,420000,0.1383,19,819,1501722,0,
B000320,2025-01-20,Automotriz,Digital,Metropolitana,1060812,48,477876,0.052,22,838,643295,0,
B000321,2025-08-20,Tarjeta,Digital,Metropolitana,11269687,48,3840175,0.0687,12,932,7564431,0,
B000322,2025-05-31,Consumo,Sucursal,Metropolitana,4024819,48,787505,0.128,7,817,2423713,0,
B000323,2025-05-25,Tarjeta,Digital,Valparaíso,2077878,18,420000,0.2931,20,716,1755348,8,
B000324,2025-06-01,Automotriz,Convenio,Metropolitana,1290594,48,598659,0.0527,22,838,417492,0,
B000325,2025-02-16,Tarjeta,Convenio,Otras,3840138,48,538286,0.1662,10,722,1111701,0,
B000326,2025-07-09,Tarjeta,Sucursal,Valparaíso,3118681,36,2108139,0.0445,6,899,1078715,0,
B000327,2025-10-19,Automotriz,Convenio,Valparaíso,5844528,60,650831,0.1673,20,829,4899878,191,2026-10-14
B000328,2025-01-08,Microempresa,Digital,Biobío,1283573,18,420000,0.194,22,736,803632,0,
B000329,2025-10-12,Tarjeta,Sucursal,Metropolitana,1866410,60,420000,0.0845,24,876,647183,0,
B000330,2025-06-19,Automotriz,Convenio,Otras,2776874,48,420000,0.1603,42,838,1682741,0,
B000331,2025-09-08,Automotriz,Convenio,Valparaíso,4248316,48,647169,0.1666,24,898,726285,0,
B000332,2025-07-21,Microempresa,Sucursal,Otras,3092613,48,420000,0.1668,15,762,1713404,0,
B000333,2025-01-08,Tarjeta,Convenio,Otras,1220255,18,633481,0.1238,5,783,861367,0,
B000334,2025-04-10,Consumo,Digital,Metropolitana,1338284,36,420000,0.0991,29,776,776586,0,
B000335,2025-08-07,Automotriz,Digital,Biobío,2492927,24,646263,0.1949,23,794,2047805,0,
B000336,2025-05-17,Consumo,Sucursal,Biobío,1406200,24,616130,0.1045,13,853,175169,26,
B000337,2025-04-28,Tarjeta,Sucursal,Biobío,2700713,48,479233,0.1408,9,785,293583,0,
B000338,2025-10-03,Consumo,Digital,Valparaíso,3874750,60,599136,0.1238,46,855,1790312,0,
B000339,2025-04-02,Consumo,Sucursal,Otras,2055683,60,502919,0.0789,11,848,374301,0,
B000340,2025-09-16,Tarjeta,Sucursal,Biobío,9416972,24,2236503,0.1957,7,888,3536812,0,
B000341,2025-03-23,Consumo,Sucursal,Valparaíso,4311394,18,609083,0.4518,10,665,586519,0,
B000342,2025-05-22,Tarjeta,Sucursal,Biobío,513840,36,420000,0.0397,16,801,409645,0,
B000343,2025-08-05,Tarjeta,Convenio,Otras,3779268,60,653319,0.1162,10,832,1934099,73,
B000344,2025-10-19,Microempresa,Digital,Valparaíso,1721484,36,836741,0.066,9,805,1251026,90,2026-03-18
B000345,2025-08-15,Automotriz,Sucursal,Valparaíso,4782269,48,1065538,0.1065,9,804,1120559,0,
B000346,2025-03-30,Automotriz,Digital,Biobío,2697426,24,829971,0.1637,11,848,1492350,0,
B000347,2025-02-16,Tarjeta,Convenio,Metropolitana,6741396,36,1005050,0.2223,8,794,3915813,60,
B000348,2025-03-30,Consumo,Digital,Metropolitana,2332087,24,420000,0.2818,30,715,382537,0,
B000349,2025-05-11,Microempresa,Sucursal,Metropolitana,1274777,36,420000,0.0996,33,818,493128,0,
B000350,2025-07-28,Microempresa,Convenio,Metropolitana,1931954,36,420000,0.1362,14,817,1701281,90,2025-08-27
B000351,2025-06-06,Tarjeta,Convenio,Otras,1775455,36,521602,0.1042,11,780,536209,0,
B000352,2025-11-28,Automotriz,Convenio,Metropolitana,5812555,36,744926,0.2317,6,806,1878991,0,
B000353,2025-10-01,Consumo,Sucursal,Metropolitana,7208492,60,1044095,0.1355,22,889,1838061,0,
B000354,2025-03-05,Consumo,Digital,Otras,3444617,24,420000,0.3976,19,678,1457542,0,
B000355,2025-02-28,Consumo,Sucursal,Metropolitana,2481640,18,580723,0.269,22,747,1251270,0,
B000356,2025-12-27,Automotriz,Convenio,Valparaíso,5347799,24,1167604,0.2323,29,814,3745882,0,
B000357,2025-03-12,Tarjeta,Digital,Metropolitana,3102525,60,737125,0.082,16,783,2436819,0,
B000358,2025-11-15,Automotriz,Digital,Biobío,3346812,18,526649,0.4288,7,630,2596457,522,2026-06-13
B000359,2025-11-06,Tarjeta,Digital,Valparaíso,936220,24,420000,0.1108,18,789,251699,0,
B000360,2025-10-18,Microempresa,Sucursal,Otras,3101605,24,869627,0.1605,35,924,520210,0,
B000361,2025-11-30,Microempresa,Digital,Otras,1528854,48,647942,0.0572,58,899,823516,0,
B000362,2025-11-29,Microempresa,Sucursal,Metropolitana,873593,24,451256,0.0958,11,779,199383,0,
B000363,2025-07-20,Consumo,Digital,Metropolitana,5500885,12,861512,0.5777,58,696,3363788,0,
B000364,2025-09-14,Consumo,Digital,Otras,1321620,36,720560,0.0584,32,876,530711,0,
B000365,2025-04-30,Consumo,Convenio,Metropolitana,3634961,24,420000,0.416,18,673,3495229,90,2027-02-19
B000366,2025-08-10,Consumo,Sucursal,Metropolitana,11200699,36,1638766,0.2225,19,874,8239892,0,
B000367,2025-11-19,Consumo,Digital,Metropolitana,3188201,36,1106490,0.0967,26,791,2386537,0,
B000368,2025-03-09,Consumo,Digital,Biobío,1340619,12,655255,0.1862,11,771,825329,0,
B000369,2025-01-10,Consumo,Sucursal,Otras,864862,24,673896,0.0583,20,846,180059,0,
B000370,2025-04-16,Consumo,Sucursal,Valparaíso,8150556,36,1116488,0.2414,12,732,2614128,0,
B000371,2025-08-27,Consumo,Digital,Otras,1983163,24,420000,0.2178,10,668,1406976,76,
B000372,2025-03-26,Consumo,Convenio,Valparaíso,18616199,18,2113064,0.5732,34,724,16142574,302,2026-02-19
B000373,2025-08-03,Tarjeta,Sucursal,Metropolitana,2454993,36,420000,0.1747,9,804,1216603,0,
B000374,2025-07-22,Automotriz,Convenio,Metropolitana,5642997,60,1104916,0.0981,11,867,2293661,0,
B000375,2025-01-16,Consumo,Sucursal,Valparaíso,16825992,36,2207267,0.2353,27,831,1712792,0,
B000376,2025-05-06,Tarjeta,Sucursal,Otras,1240954,24,532820,0.1173,18,813,328700,0,
B000377,2025-04-09,Consumo,Sucursal,Otras,3191181,60,1920579,0.0312,25,933,2497110,50,
B000378,2025-05-15,Tarjeta,Sucursal,Valparaíso,1078242,36,420000,0.0794,18,811,178462,0,
B000379,2025-12-02,Automotriz,Digital,Valparaíso,2313726,24,420000,0.2765,38,774,1824368,0,
B000380,2025-02-02,Automotriz,Digital,Valparaíso,3818921,48,608584,0.1529,11,710,1294962,0,
B000381,2025-08-22,Automotriz,Digital,Metropolitana,5219987,24,704776,0.3638,15,701,2362690,0,
B000382,2025-09-14,Consumo,Digital,Metropolitana,4164661,48,605053,0.1542,27,837,1105393,41,
B000383,2025-07-24,Automotriz,Digital,Metropolitana,4874538,36,812912,0.1792,18,825,1545826,0,
B000384,2025-04-01,Tarjeta,Sucursal,Metropolitana,2929214,36,981196,0.094,2,826,428088,33,
B000385,2025-02-27,Automotriz,Sucursal,Metropolitana,7023519,24,1298430,0.2708,23,823,2249528,0,
B000386,2025-05-24,Tarjeta,Sucursal,Metropolitana,4147021,18,1089792,0.2294,60,927,652242,0,
B000387,2025-10-26,Tarjeta,Convenio,Metropolitana,3602120,48,420000,0.2024,28,730,774493,0,
B000388,2025-03-25,Consumo,Sucursal,Biobío,2175851,36,420000,0.161,9,727,1991646,90,2025-07-23
B000389,2025-05-29,Tarjeta,Sucursal,Biobío,3594389,60,420000,0.1632,14,734,1207734,61,
B000390,2025-03-29,Automotriz,Digital,Valparaíso,6168208,36,700308,0.2839,10,777,2413806,0,
B000391,2025-09-03,Automotriz,Sucursal,Valparaíso,8813238,24,999232,0.4071,25,821,3033682,0,
B000392,2025-06-16,Automotriz,Sucursal,Metropolitana,4762180,24,818082,0.2845,21,777,1527061,0,
B000393,2025-03-01,Consumo,Convenio,Biobío,923225,48,460215,0.0506,5,830,232045,0,
B000394,2025-03-04,Automotriz,Convenio,Metropolitana,7150660,12,1327961,0.5438,19,723,3651040,0,
B000395,2025-01-29,Automotriz,Convenio,Metropolitana,2150166,24,549660,0.1829,9,780,1523495,0,
B000396,2025-06-05,Automotriz,Convenio,Otras,3481757,36,439885,0.258,16,738,1756873,0,
B000397,2025-06-24,Consumo,Digital,Otras,2988222,36,420000,0.2358,17,771,1685269,154,2025-07-24
B000398,2025-08-05,Microempresa,Sucursal,Metropolitana,1261481,48,420000,0.0753,18,860,315010,0,
B000399,2025-02-08,Consumo,Digital,Valparaíso,2482858,60,579760,0.0774,14,896,1347399,0,
B000400,2025-12-22,Tarjeta,Digital,Otras,3369736,36,420000,0.2639,26,688,656277,0,
B000401,2025-08-31,Tarjeta,Digital,Metropolitana,2816086,36,525253,0.1667,23,747,1912635,0,
B000402,2025-08-31,Consumo,Digital,Otras,1625849,24,420000,0.1856,5,704,913436,0,
B000403,2025-12-18,Consumo,Digital,Metropolitana,1826716,60,605711,0.0596,18,803,1405856,74,
B000404,2025-12-24,Consumo,Sucursal,Metropolitana,1215492,36,420000,0.0907,21,775,814192,0,
B000405,2025-03-14,Consumo,Convenio,Valparaíso,1572708,24,420000,0.1772,11,785,198197,54,
B000406,2025-09-02,Consumo,Digital,Metropolitana,3021423,24,420000,0.3389,9,652,2292531,103,2026-01-30
B000407,2025-10-10,Automotriz,Digital,Otras,5966138,48,838142,0.1588,38,836,2873920,0,
B000408,2025-08-18,Microempresa,Digital,Metropolitana,2793816,24,583094,0.2176,17,757,732661,0,
B000409,2025-05-06,Automotriz,Digital,Valparaíso,597240,48,421485,0.0342,2,785,290341,0,
B000410,2025-12-19,Tarjeta,Sucursal,Otras,2403135,18,546937,0.278,15,693,987207,0,
B000411,2025-02-13,Automotriz,Sucursal,Valparaíso,3725294,48,528727,0.1578,12,781,1718812,0,
B000412,2025-06-30,Consumo,Convenio,Metropolitana,662222,24,483400,0.0643,7,813,402639,0,
B000413,2025-11-27,Automotriz,Digital,Valparaíso,1486492,36,522168,0.0939,37,835,448025,0,
B000414,2025-12-22,Automotriz,Digital,Biobío,9924854,36,1778469,0.1663,15,898,6189727,90,2026-10-18
B000415,2025-06-11,Consumo,Convenio,Biobío,3923669,36,463008,0.2806,32,712,1875943,0,
B000416,2025-07-18,Consumo,Digital,Metropolitana,8760453,36,988070,0.2974,21,783,7329785,0,
B000417,2025-10-21,Consumo,Digital,Otras,3673796,60,984819,0.0705,27,871,1704731,0,
B000418,2025-07-10,Tarjeta,Digital,Otras,1208427,48,576949,0.0473,6,820,539608,0,
B000419,2025-03-02,Tarjeta,Digital,Biobío,877130,24,420000,0.1054,22,767,695582,69,
B000420,2025-06-07,Consumo,Digital,Otras,2479416,24,466070,0.2671,51,783,2179359,121,2026-11-29
B000421,2025-12-24,Microempresa,Sucursal,Metropolitana,1688194,12,467092,0.3607,8,725,665000,0,
B000422,2025-03-27,Tarjeta,Digital,Metropolitana,1908394,60,420000,0.0828,5,774,1578450,204,2025-09-23
B000423,2025-02-09,Consumo,Digital,Metropolitana,1468279,36,670355,0.0673,10,745,789885,62,
B000424,2025-08-20,Tarjeta,Sucursal,Valparaíso,3011161,18,476674,0.3908,17,722,1842944,71,
B000425,2025-10-21,Consumo,Sucursal,Metropolitana,2491224,24,664584,0.1779,16,757,1075872,0,
B000426,2025-06-01,Consumo,Convenio,Metropolitana,6362975,36,898088,0.2129,18,780,1647395,0,
B000427,2025-11-16,Microempresa,Sucursal,Valparaíso,2743707,60,753624,0.0667,21,864,2213799,0,
B000428,2025-01-28,Consumo,Sucursal,Otras,1481315,24,420000,0.1645,22,771,489509,0,
B000429,2025-12-02,Consumo,Convenio,Metropolitana,7598745,48,1181683,0.1596,6,760,2972631,0,
B000430,2025-11-17,Tarjeta,Digital,Metropolitana,2322626,24,420000,0.2561,15,643,730813,0,
B000431,2025-02-09,Automotriz,Convenio,Metropolitana,1152646,18,519641,0.1475,12,760,807021,0,
B000432,2025-11-15,Consumo,Sucursal,Metropolitana,3552276,24,420000,0.379,40,752,2239102,0,
B000433,2025-06-24,Consumo,Sucursal,Biobío,4999692,24,1067693,0.2347,24,825,2276841,31,
B000434,2025-06-24,Tarjeta,Convenio,Biobío,3235412,60,423221,0.1444,22,809,2200631,148,2025-12-21
B000435,2025-12-03,Automotriz,Sucursal,Valparaíso,7264980,18,1351900,0.3394,15,800,4946496,0,
B000436,2025-03-15,Consumo,Sucursal,Otras,3010782,24,420000,0.3603,5,709,2793152,160,2026-04-09
B000437,2025-01-06,Microempresa,Sucursal,Metropolitana,2735801,24,1047292,0.1263,2,852,1456945,0,
B000438,2025-10-13,Microempresa,Convenio,Otras,2553185,24,420000,0.292,24,685,507094,0,
B000439,2025-08-02,Tarjeta,Sucursal,Metropolitana,2913355,24,1196168,0.1133,56,908,926089,78,
B000440,2025-12-23,Consumo,Sucursal,Otras,1595291,36,611561,0.0848,5,796,353581,0,
B000441,2025-06-22,Consumo,Sucursal,Metropolitana,828414,48,433293,0.0428,23,866,537419,0,
B000442,2025-07-13,Tarjeta,Digital,Valparaíso,6388424,24,971405,0.3048,34,761,1915009,43,
B000443,2025-10-26,Consumo,Convenio,Valparaíso,3910641,24,846922,0.2111,15,846,3110401,25,
B000444,2025-08-09,Tarjeta,Sucursal,Metropolitana,3523701,24,420000,0.4119,5,674,2568566,90,2025-10-08
B000445,2025-09-13,Consumo,Sucursal,Valparaíso,1347528,36,420000,0.0946,52,902,423242,0,
B000446,2025-11-11,Tarjeta,Convenio,Biobío,588667,60,420000,0.0255,22,807,380432,0,
B000447,2025-08-22,Consumo,Convenio,Metropolitana,3437420,36,533664,0.2133,37,841,1522063,0,
B000448,2025-12-15,Microempresa,Digital,Otras,4804656,36,622374,0.2408,39,824,1004068,0,
B000449,2025-02-02,Consumo,Digital,Otras,2675321,24,777111,0.1718,38,855,289675,0,
B000450,2025-11-21,Microempresa,Convenio,Valparaíso,1601382,60,454486,0.0699,38,863,1506810,98,2026-01-20
B000451,2025-09-13,Automotriz,Convenio,Metropolitana,13482683,24,1513279,0.4239,30,783,10840353,0,
B000452,2025-08-07,Automotriz,Sucursal,Valparaíso,6263421,36,881723,0.2222,12,884,1599450,0,
B000453,2025-02-11,Automotriz,Sucursal,Metropolitana,4466060,24,812499,0.2732,20,830,742722,0,
B000454,2025-07-15,Automotriz,Digital,Metropolitana,4625775,24,514611,0.4424,20,639,3998250,90,2026-07-10
B000455,2025-05-27,Tarjeta,Convenio,Metropolitana,5673478,48,744871,0.179,22,819,3810189,0,
B000456,2025-09-03,Microempresa,Digital,Otras,12064822,36,1520113,0.2549,31,835,6749571,0,
B000457,2025-12-24,Automotriz,Convenio,Metropolitana,1953172,12,420000,0.4414,6,692,673085,0,
B000458,2025-08-30,Automotriz,Digital,Metropolitana,1880659,48,758168,0.06,21,806,556463,29,
B000459,2025-10-07,Consumo,Sucursal,Metropolitana,8275209,36,928266,0.2968,12,757,5324761,0,
B000460,2025-06-22,Consumo,Digital,Metropolitana,3866901,36,576598,0.2264,14,737,456041,0,
B000461,2025-09-08,Consumo,Digital,Metropolitana,1500754,24,448963,0.1637,35,883,392119,0,
B000462,2025-08-25,Tarjeta,Digital,Metropolitana,7337334,48,851110,0.2018,11,817,3413637,74,
B000463,2025-03-14,Consumo,Digital,Metropolitana,611087,36,420000,0.0461,14,837,189322,0,
B000464,2025-11-08,Tarjeta,Sucursal,Metropolitana,2445916,36,420000,0.1752,18,746,1327001,55,
B000465,2025-03-20,Tarjeta,Convenio,Biobío,14311683,36,1685836,0.2848,32,877,1879484,0,
B000466,2025-08-29,Consumo,Digital,Otras,5145325,48,684572,0.1786,4,805,2007691,0,
B000467,2025-08-24,Automotriz,Sucursal,Metropolitana,6989702,24,1367731,0.2461,25,758,4341990,0,
B000468,2025-01-01,Consumo,Sucursal,Metropolitana,3604809,18,534991,0.4051,24,769,824756,0,
B000469,2025-07-18,Tarjeta,Sucursal,Otras,5005709,48,893374,0.1311,21,794,2887652,0,
B000470,2025-07-07,Microempresa,Convenio,Metropolitana,2165930,24,572189,0.1894,23,791,321984,0,
B000471,2025-01-29,Consumo,Digital,Metropolitana,2866275,18,838957,0.2176,8,781,1064503,0,
B000472,2025-06-27,Consumo,Convenio,Metropolitana,3985165,48,1294890,0.0701,17,942,3190621,0,
B000473,2025-09-19,Automotriz,Digital,Metropolitana,2376955,48,488725,0.1089,26,761,1933045,0,
B000474,2025-05-04,Tarjeta,Convenio,Metropolitana,3079954,24,597524,0.2314,16,757,2135880,0,
B000475,2025-04-24,Automotriz,Convenio,Metropolitana,930554,36,420000,0.0742,8,767,482852,0,
B000476,2025-06-18,Tarjeta,Sucursal,Otras,7846641,48,1236557,0.1577,21,882,1854509,0,
B000477,2025-11-05,Tarjeta,Digital,Biobío,5632771,60,729940,0.1439,37,837,672548,0,
B000478,2025-01-04,Consumo,Digital,Metropolitana,3641006,24,797545,0.2175,17,773,2037116,58,
B000479,2025-07-20,Automotriz,Sucursal,Metropolitana,3442975,36,901204,0.1262,31,897,2252243,0,
B000480,2025-12-18,Consumo,Sucursal,Metropolitana,2893338,48,1038285,0.0708,19,889,431634,0,
B000481,2025-06-29,Automotriz,Digital,Metropolitana,2098280,24,420000,0.2226,10,716,1219755,23,
B000482,2025-09-25,Automotriz,Digital,Metropolitana,8503914,24,993849,0.4343,30,686,1927881,0,
B000483,2025-04-13,Microempresa,Digital,Metropolitana,967784,36,499318,0.0599,14,842,277400,0,
B000484,2025-05-15,Consumo,Sucursal,Otras,1182879,48,552629,0.0489,10,821,285738,0,
B000485,2025-03-04,Automotriz,Sucursal,Valparaíso,3624286,12,892558,0.3788,16,743,2643590,27,
B000486,2025-10-29,Tarjeta,Sucursal,Metropolitana,3057616,36,420000,0.2383,6,758,399792,0,
B000487,2025-09-27,Tarjeta,Sucursal,Metropolitana,2710155,24,880674,0.1539,15,811,645231,0,
B000488,2025-11-27,Automotriz,Digital,Biobío,3466442,18,861327,0.264,6,790,2594086,0,
B000489,2025-08-03,Consumo,Sucursal,Otras,6906832,18,1259613,0.3434,11,725,1012159,35,
B000490,2025-03-02,Consumo,Convenio,Otras,4735140,18,700891,0.4323,30,714,947777,0,
B000491,2025-10-29,Automotriz,Sucursal,Metropolitana,3416535,24,424798,0.3764,14,639,2993337,175,2026-09-24
