id_operacion,producto,region,saldo,score,dias_mora,linea_no_usada,factor_conversion,pd_12m,pd_lifetime,lgd
A003824,Tarjeta,Otras,1511995,823,0,3321446,0.4,0.008407,0.021736,0.7266
A006954,Microempresa,Biobío,871582,810,0,1375927,0.4,0.010005,0.026173,0.5194
A012490,Consumo,Metropolitana,632709,855,0,0,0.0,0.005472,0.01206,0.6585
A002906,Consumo,Biobío,5300834,861,236,0,0.0,0.005048,0.014554,0.6599
A004409,Consumo,Biobío,332129,830,54,0,0.0,0.007654,0.021304,0.6078
A002094,Automotriz,Biobío,1143612,822,0,0,0.0,0.00852,0.018515,0.3531
A004857,Microempresa,Otras,297636,841,0,483558,0.4,0.006604,0.016271,0.5518
A003523,Microempresa,Metropolitana,712109,811,0,234050,0.4,0.009872,0.02161,0.4827
A010372,Automotriz,Biobío,521071,830,0,0,0.0,0.007654,0.019096,0.3723
A011368,Consumo,Metropolitana,1350932,825,0,0,0.0,0.008184,0.026568,0.7217
A002330,Microempresa,Metropolitana,2583356,899,7,814092,0.4,0.003027,0.009425,0.4946
A001785,Automotriz,Otras,1076106,827,48,0,0.0,0.007968,0.024055,0.3527
A004887,Microempresa,Biobío,1034525,950,90,2151950,0.4,0.001522,0.003939,0.4973
A008329,Microempresa,Otras,2249851,840,0,1088362,0.4,0.006693,0.018856,0.5451
A008892,Consumo,Metropolitana,568848,818,0,0,0.0,0.008989,0.022367,0.5702
A009056,Automotriz,Otras,822682,719,0,0,0.0,0.033412,0.077282,0.3299
A014635,Microempresa,Biobío,829833,803,0,374614,0.4,0.010987,0.036366,0.5854
A011005,Tarjeta,Metropolitana,593003,774,19,962860,0.4,0.016173,0.045196,0.5957
A000833,Consumo,Metropolitana,456194,845,0,0,0.0,0.006258,0.01587,0.6302
A009266,Automotriz,Metropolitana,1033432,812,0,0,0.0,0.009741,0.022821,0.3597
A004969,Consumo,Metropolitana,1058258,723,0,0,0.0,0.031709,0.081988,0.5551
A008056,Microempresa,Metropolitana,584060,870,0,478243,0.4,0.004472,0.014376,0.4919
A004538,Microempresa,Otras,592616,894,0,312389,0.4,0.003237,0.010928,0.4211
A010622,Consumo,Valparaíso,441098,910,0,0,0.0,0.00261,0.008565,0.459
A004227,Tarjeta,Metropolitana,3733684,839,0,5887674,0.4,0.006783,0.015289,0.6673
A005266,Consumo,Metropolitana,3074401,793,0,0,0.0,0.012557,0.038654,0.64
A002908,Consumo,Metropolitana,513484,922,0,0,0.0,0.00222,0.005792,0.5278
A011855,Consumo,Otras,7120244,950,0,0,0.0,0.001522,0.00383,0.5577
A005259,Automotriz,Metropolitana,1709545,819,0,0,0.0,0.00887,0.018769,0.5274
A014350,Consumo,Metropolitana,891050,873,0,0,0.0,0.004295,0.011705,0.5926
A009872,Consumo,Metropolitana,867601,853,0,0,0.0,0.005621,0.012969,0.4919
A003136,Consumo,Valparaíso,240691,950,0,0,0.0,0.001522,0.004361,0.4928
A002965,Automotriz,Metropolitana,764963,927,0,0,0.0,0.002075,0.006009,0.3921
A001517,Automotriz,Metropolitana,6419115,761,32,0,0.0,0.019219,0.046678,0.4385
A002149,Automotriz,Metropolitana,1005461,788,0,0,0.0,0.013423,0.039248,0.4415
A011081,Consumo,Metropolitana,864205,771,0,0,0.0,0.016831,0.04955,0.6036
A007329,Consumo,Biobío,878560,861,0,0,0.0,0.005048,0.013376,0.6595
A008974,Tarjeta,Metropolitana,2134436,812,0,2321019,0.4,0.009741,0.032219,0.6852
A000910,Tarjeta,Metropolitana,811571,787,0,667194,0.4,0.013603,0.044532,0.68
A014380,Automotriz,Valparaíso,607365,807,0,0,0.0,0.010415,0.029618,0.3576
A001508,Consumo,Otras,9879438,913,265,0,0.0,0.002506,0.00661,0.6844
A000133,Tarjeta,Biobío,450581,926,0,320928,0.4,0.002103,0.006001,0.7189
A009376,Consumo,Otras,1083263,837,0,0,0.0,0.006968,0.015005,0.6388
A002091,Automotriz,Metropolitana,2315186,823,197,0,0.0,0.008407,0.02243,0.4415
A005370,Automotriz,Metropolitana,2273740,819,0,0,0.0,0.00887,0.028653,0.4225
A011357,Automotriz,Otras,508063,858,0,0,0.0,0.005255,0.012262,0.43
A010886,Tarjeta,Otras,950744,950,44,1514389,0.4,0.001522,0.005026,0.7276
A005067,Tarjeta,Metropolitana,733175,943,0,833502,0.4,0.001672,0.004596,0.6346
A002933,Consumo,Metropolitana,3930739,691,0,0,0.0,0.04804,0.150977,0.6138
A000705,Microempresa,Metropolitana,2600260,868,0,3802696,0.4,0.004594,0.01304,0.507
A009668,Automotriz,Metropolitana,353262,857,0,0,0.0,0.005326,0.01774,0.4022
A007048,Consumo,Otras,501806,878,0,0,0.0,0.004016,0.010641,0.608
A005448,Tarjeta,Metropolitana,1997027,715,110,4119331,0.4,0.035202,0.113383,0.7283
A010167,Tarjeta,Metropolitana,428816,925,0,443945,0.4,0.002132,0.005823,0.6753
A014002,Automotriz,Otras,6697969,885,0,0,0.0,0.003655,0.009511,0.415
A014174,Tarjeta,Metropolitana,1091426,811,15,908713,0.4,0.009872,0.029446,0.7689
A010844,Automotriz,Otras,2895081,797,0,0,0.0,0.011904,0.027864,0.3312
A003625,Consumo,Valparaíso,2364100,763,127,0,0.0,0.018716,0.043987,0.5526
A013993,Tarjeta,Biobío,2950821,748,90,3582292,0.4,0.022826,0.051483,0.74
A014837,Tarjeta,Valparaíso,2000082,721,0,2358404,0.4,0.03255,0.078778,0.6953
A000692,Microempresa,Metropolitana,1625981,828,0,2503223,0.4,0.007862,0.026006,0.5006
A011181,Tarjeta,Valparaíso,480031,818,0,970577,0.4,0.008989,0.022742,0.7523
A000614,Consumo,Valparaíso,1279948,866,0,0,0.0,0.004719,0.011013,0.6901
A003283,Microempresa,Metropolitana,595933,835,0,1300706,0.4,0.007157,0.023888,0.6075
A001500,Tarjeta,Valparaíso,903464,844,0,1014362,0.4,0.006343,0.017493,0.7964
A014299,Consumo,Biobío,860217,836,0,0,0.0,0.007062,0.019951,0.516
A011537,Consumo,Biobío,1104516,842,255,0,0.0,0.006516,0.019595,0.5805
A013936,Consumo,Valparaíso,1111075,882,0,0,0.0,0.003805,0.012219,0.5731
A001688,Tarjeta,Valparaíso,3358616,795,0,6884233,0.4,0.012226,0.030171,0.6834
A012356,Automotriz,Otras,544874,883,0,0,0.0,0.003754,0.009221,0.4946
A001254,Consumo,Otras,629620,835,28,0,0.0,0.007157,0.016609,0.6886
A013450,Consumo,Metropolitana,4261106,715,0,0,0.0,0.035202,0.08096,0.6429
A006571,Microempresa,Metropolitana,2143620,842,0,1072414,0.4,0.006516,0.015217,0.6157
A004065,Consumo,Biobío,1414319,950,0,0,0.0,0.001522,0.003531,0.599
A007077,Consumo,Otras,6700576,812,59,0,0.0,0.009741,0.021758,0.6238
A008861,Automotriz,Metropolitana,183272,877,60,0,0.0,0.00407,0.013061,0.4636
A005049,Consumo,Valparaíso,715066,793,0,0,0.0,0.012557,0.027639,0.5935
A002064,Automotriz,Metropolitana,1985089,846,0,0,0.0,0.006175,0.019091,0.3908
A003865,Microempresa,Valparaíso,2881746,884,0,4517080,0.4,0.003704,0.008396,0.5602
A014076,Consumo,Metropolitana,2155042,812,0,0,0.0,0.009741,0.029833,0.7055
A011658,Microempresa,Metropolitana,714687,805,0,648202,0.4,0.010697,0.030468,0.509
A003116,Automotriz,Metropolitana,1762259,900,0,0,0.0,0.002986,0.00709,0.3188
A006923,Consumo,Valparaíso,3652879,936,0,0,0.0,0.001838,0.005192,0.6261
A011533,Consumo,Metropolitana,3381145,866,0,0,0.0,0.004719,0.012427,0.6115
A011767,Consumo,Otras,2634282,804,55,0,0.0,0.010841,0.027793,0.6031
A013583,Consumo,Metropolitana,3114540,865,0,0,0.0,0.004783,0.01486,0.6477
A001687,Consumo,Metropolitana,1519887,860,0,0,0.0,0.005116,0.012328,0.6552
A006674,Automotriz,Otras,306789,851,0,0,0.0,0.005774,0.015984,0.4581
A002198,Consumo,Biobío,783498,692,0,0,0.0,0.047426,0.113345,0.6543
A012247,Consumo,Metropolitana,3315542,844,0,0,0.0,0.006343,0.02066,0.5991
A001405,Consumo,Metropolitana,692188,819,0,0,0.0,0.00887,0.022824,0.6426
A013060,Consumo,Valparaíso,563306,827,77,0,0.0,0.007968,0.019274,0.6102
A002871,Consumo,Valparaíso,5882593,826,0,0,0.0,0.008076,0.026223,0.4653
A012536,Consumo,Metropolitana,2059237,683,0,0,0.0,0.053233,0.163294,0.6828
A012727,Consumo,Otras,570649,824,0,0,0.0,0.008295,0.028037,0.683
A010126,Consumo,Biobío,2469268,762,0,0,0.0,0.018966,0.052315,0.6499
A009594,Tarjeta,Otras,145823,808,0,145984,0.4,0.010276,0.02191,0.7311
A012459,Consumo,Otras,2011075,950,0,0,0.0,0.001522,0.003647,0.6053
A004337,Consumo,Otras,1178241,802,3,0,0.0,0.011135,0.029922,0.6639
A000659,Consumo,Otras,1835432,783,0,0,0.0,0.014347,0.046572,0.6028
A000514,Consumo,Metropolitana,1384291,859,0,0,0.0,0.005185,0.016199,0.6129
A003304,Consumo,Otras,2196096,712,0,0,0.0,0.036605,0.104857,0.6014
A006971,Consumo,Metropolitana,1268620,884,6,0,0.0,0.003704,0.010093,0.6426
A014311,Consumo,Otras,2122694,950,0,0,0.0,0.001522,0.003577,0.6406
A011478,Tarjeta,Metropolitana,2074878,917,0,765821,0.4,0.002375,0.007572,0.7067
A005800,Consumo,Biobío,2566610,737,0,0,0.0,0.026388,0.075519,0.553
A006751,Microempresa,Metropolitana,2735637,819,0,4680468,0.4,0.00887,0.027699,0.5257
A012775,Microempresa,Metropolitana,511848,823,0,158822,0.4,0.008407,0.020231,0.4233
A014764,Consumo,Metropolitana,876963,826,0,0,0.0,0.008076,0.025597,0.6573
A014611,Consumo,Metropolitana,5427289,923,102,0,0.0,0.00219,0.007404,0.6019
A012990,Consumo,Biobío,436723,892,0,0,0.0,0.003326,0.011201,0.5749
A011192,Automotriz,Metropolitana,680436,882,0,0,0.0,0.003805,0.011277,0.4338
A013778,Consumo,Valparaíso,3076344,908,0,0,0.0,0.002681,0.007351,0.6092
A008284,Tarjeta,Metropolitana,714883,858,82,1093195,0.4,0.005255,0.011768,0.7837
A008865,Automotriz,Valparaíso,6591318,830,0,0,0.0,0.007654,0.022851,0.3744
A005602,Consumo,Valparaíso,4749495,921,0,0,0.0,0.00225,0.007454,0.5674
A001080,Consumo,Metropolitana,2046708,840,0,0,0.0,0.006693,0.018784,0.6435
A003420,Microempresa,Otras,621036,651,0,780833,0.4,0.079736,0.197379,0.5085
A002808,Tarjeta,Otras,772848,854,0,1312291,0.4,0.005546,0.014112,0.7719
A008747,Automotriz,Metropolitana,2438667,756,113,0,0.0,0.020535,0.067973,0.4582
A008153,Consumo,Otras,376455,893,0,0,0.0,0.003281,0.007459,0.6238
A008485,Microempresa,Metropolitana,2092098,806,0,857360,0.4,0.010555,0.035339,0.6233
A010716,Automotriz,Metropolitana,8435488,859,185,0,0.0,0.005185,0.013522,0.3407
A007320,Automotriz,Metropolitana,1224677,844,0,0,0.0,0.006343,0.017152,0.3406
A006195,Automotriz,Biobío,2276461,894,13,0,0.0,0.003237,0.010642,0.3991
A011030,Tarjeta,Otras,2044359,748,0,2022670,0.4,0.022826,0.073632,0.7529
A005784,Microempresa,Metropolitana,692435,893,0,1400435,0.4,0.003281,0.008756,0.5736
A005960,Tarjeta,Biobío,2704142,911,0,2958353,0.4,0.002575,0.008256,0.6967
A010982,Consumo,Metropolitana,533606,882,0,0,0.0,0.003805,0.009211,0.6815
A001097,Consumo,Metropolitana,960905,939,0,0,0.0,0.001765,0.004477,0.6047
A009437,Consumo,Biobío,1220839,846,0,0,0.0,0.006175,0.01509,0.5964
A003741,Automotriz,Biobío,1065826,759,0,0,0.0,0.019735,0.067064,0.4088
A000129,Tarjeta,Metropolitana,3751499,819,0,5517536,0.4,0.00887,0.027586,0.7549
A012816,Consumo,Valparaíso,1028949,816,0,0,0.0,0.009233,0.020574,0.5559
A007297,Automotriz,Otras,1345849,794,328,0,0.0,0.01239,0.037758,0.3609
A002002,Automotriz,Biobío,1236994,711,0,0,0.0,0.037085,0.090625,0.3245
A002556,Consumo,Otras,332702,922,0,0,0.0,0.00222,0.005411,0.6501
A008033,Microempresa,Metropolitana,1659026,847,0,2340628,0.4,0.006092,0.019994,0.564
A005068,Consumo,Biobío,1837225,765,0,0,0.0,0.018226,0.055798,0.6433
A006333,Consumo,Otras,899581,719,0,0,0.0,0.033412,0.10045,0.6012
A000660,Tarjeta,Metropolitana,1057012,772,0,831441,0.4,0.016609,0.052715,0.6839
A012422,Tarjeta,Valparaíso,2436500,810,0,2492019,0.4,0.010005,0.021307,0.6624
A008735,Tarjeta,Metropolitana,441302,867,0,479460,0.4,0.004656,0.012753,0.6991
A014133,Consumo,Biobío,1085727,889,0,0,0.0,0.003463,0.011419,0.6519
A007178,Consumo,Otras,629712,789,0,0,0.0,0.013245,0.035526,0.6044
A000038,Microempresa,Metropolitana,1610516,814,0,2682692,0.4,0.009484,0.021337,0.6046
A000939,Consumo,Otras,597786,830,0,0,0.0,0.007654,0.024474,0.5544
A011392,Consumo,Valparaíso,701015,840,0,0,0.0,0.006693,0.016558,0.6059
A006822,Automotriz,Metropolitana,573082,841,0,0,0.0,0.006604,0.016454,0.4403
A001821,Tarjeta,Valparaíso,641280,751,0,839937,0.4,0.021939,0.050933,0.736
A013242,Consumo,Metropolitana,2952875,855,0,0,0.0,0.005472,0.013294,0.5782
A005609,Consumo,Metropolitana,609908,869,0,0,0.0,0.004533,0.009695,0.6553
A005426,Tarjeta,Otras,903527,872,0,864983,0.4,0.004353,0.01435,0.6849
A009315,Consumo,Valparaíso,739850,826,0,0,0.0,0.008076,0.025368,0.6342
A013011,Microempresa,Otras,682484,767,0,331041,0.4,0.017749,0.046387,0.4731
A014573,Automotriz,Valparaíso,2051150,848,0,0,0.0,0.006011,0.019682,0.351
A000603,Tarjeta,Biobío,6105594,891,137,13286047,0.4,0.003371,0.01075,0.776
A007649,Automotriz,Metropolitana,5178140,783,0,0,0.0,0.014347,0.036894,0.3213
A008330,Tarjeta,Metropolitana,1768698,872,0,3887307,0.4,0.004353,0.009347,0.7751
A001963,Automotriz,Biobío,572312,871,0,0,0.0,0.004412,0.011999,0.3474
A006375,Consumo,Otras,2554386,673,142,0,0.0,0.060469,0.180885,0.6297
A004639,Consumo,Metropolitana,827308,852,0,0,0.0,0.005697,0.014495,0.5363
A007878,Tarjeta,Metropolitana,2055281,936,0,4147330,0.4,0.001838,0.005321,0.7542
A000407,Tarjeta,Otras,330451,690,0,162087,0.4,0.048662,0.148103,0.6539
A011928,Consumo,Otras,973793,906,0,0,0.0,0.002754,0.006896,0.6724
A002119,Tarjeta,Metropolitana,1032908,843,49,904230,0.4,0.006429,0.017404,0.702
A002471,Automotriz,Valparaíso,1661777,758,0,0,0.0,0.019999,0.046332,0.4424
A008852,Consumo,Metropolitana,162299,903,0,0,0.0,0.002868,0.007307,0.6345
A004327,Microempresa,Metropolitana,1068622,867,0,1230484,0.4,0.004656,0.009922,0.4994
A014788,Consumo,Metropolitana,3107922,799,0,0,0.0,0.01159,0.035096,0.6174
A008076,Tarjeta,Otras,2324229,930,0,1452307,0.4,0.001993,0.005832,0.6793
A000062,Tarjeta,Otras,3952396,771,0,6574741,0.4,0.016831,0.051972,0.722
A014101,Automotriz,Metropolitana,5377595,741,90,0,0.0,0.025034,0.05833,0.3775
A014753,Consumo,Valparaíso,1269163,811,46,0,0.0,0.009872,0.031241,0.6542
A007843,Consumo,Metropolitana,723518,767,0,0,0.0,0.017749,0.048693,0.7019
A011560,Tarjeta,Metropolitana,1516955,921,40,1878734,0.4,0.00225,0.006892,0.6957
A001202,Tarjeta,Metropolitana,283375,785,80,518582,0.4,0.01397,0.047039,0.7972
A002283,Consumo,Metropolitana,3475144,829,0,0,0.0,0.007757,0.016526,0.6873
A001203,Automotriz,Metropolitana,2038936,797,0,0,0.0,0.011904,0.034513,0.3861
A005694,Consumo,Metropolitana,3870459,895,0,0,0.0,0.003194,0.010368,0.523
A001350,Consumo,Biobío,418098,852,45,0,0.0,0.005697,0.012224,0.6444
A009867,Consumo,Biobío,688088,938,0,0,0.0,0.001789,0.004775,0.6376
A001882,Consumo,Metropolitana,1552012,769,0,0,0.0,0.017284,0.049926,0.5785
A008708,Tarjeta,Otras,2312625,950,0,2389395,0.4,0.001522,0.0044,0.7432
A013108,Consumo,Biobío,1200582,760,0,0,0.0,0.019476,0.064858,0.6032
A004811,Consumo,Metropolitana,1649273,678,0,0,0.0,0.056743,0.159608,0.7093
A013711,Consumo,Valparaíso,1028470,829,0,0,0.0,0.007757,0.021449,0.6726
A002269,Automotriz,Otras,1002867,950,63,0,0.0,0.001522,0.005063,0.3911
A014283,Automotriz,Metropolitana,2799186,905,0,0,0.0,0.002792,0.008035,0.3497
A009203,Tarjeta,Valparaíso,757694,756,0,1142080,0.4,0.020535,0.0493,0.7596
A001899,Automotriz,Biobío,2893993,858,0,0,0.0,0.005255,0.011976,0.4136
A005106,Tarjeta,Metropolitana,1123485,752,0,1283972,0.4,0.021651,0.068951,0.7244
A011076,Consumo,Biobío,2014026,791,0,0,0.0,0.012896,0.032208,0.6879
A006990,Automotriz,Valparaíso,594029,834,0,0,0.0,0.007254,0.017755,0.3254
A012906,Consumo,Metropolitana,1443218,920,0,0,0.0,0.00228,0.005552,0.5591
A011593,Tarjeta,Metropolitana,479149,810,0,226406,0.4,0.010005,0.029569,0.7775
A000714,Consumo,Metropolitana,659163,950,0,0,0.0,0.001522,0.004674,0.6161
A005739,Microempresa,Biobío,339044,772,0,587554,0.4,0.016609,0.054374,0.5572
A014824,Tarjeta,Biobío,2176266,792,0,2988649,0.4,0.012725,0.042773,0.6009
A012586,Automotriz,Otras,779688,788,0,0,0.0,0.013423,0.033258,0.3486
A003076,Consumo,Otras,860071,817,0,0,0.0,0.00911,0.021193,0.5434
A009278,Consumo,Otras,857537,833,36,0,0.0,0.007352,0.017354,0.6265
A008385,Consumo,Otras,26187195,938,0,0,0.0,0.001789,0.004515,0.6781
A010890,Automotriz,Valparaíso,1698148,891,0,0,0.0,0.003371,0.007207,0.3843
A013597,Consumo,Metropolitana,976086,800,0,0,0.0,0.011436,0.038406,0.5914
A014559,Tarjeta,Otras,2295803,803,0,3358601,0.4,0.010987,0.034159,0.6663
A008824,Automotriz,Metropolitana,994199,933,0,0,0.0,0.001914,0.005365,0.3275
A005034,Tarjeta,Otras,555792,747,0,647402,0.4,0.02313,0.068823,0.6879
A008804,Consumo,Otras,3177049,820,0,0,0.0,0.008752,0.024153,0.6325
A011470,Tarjeta,Otras,2977471,792,30,5825214,0.4,0.012725,0.042487,0.7289
A003057,Automotriz,Metropolitana,1193199,912,0,0,0.0,0.00254,0.007268,0.3492
A010910,Consumo,Otras,1768431,915,0,0,0.0,0.00244,0.005929,0.5944
A004074,Automotriz,Metropolitana,1909332,806,0,0,0.0,0.010555,0.033227,0.3645
A011482,Automotriz,Otras,3900627,734,0,0,0.0,0.02745,0.083044,0.3804
A002682,Consumo,Biobío,381647,911,0,0,0.0,0.002575,0.00705,0.6177
A008720,Automotriz,Metropolitana,1672870,776,0,0,0.0,0.015749,0.035477,0.4298
A009725,Consumo,Metropolitana,1274610,899,180,0,0.0,0.003027,0.009756,0.6052
A011124,Tarjeta,Metropolitana,2140000,797,0,2409689,0.4,0.011904,0.039346,0.6671
A007483,Automotriz,Metropolitana,1586372,841,36,0,0.0,0.006604,0.015211,0.3713
A010532,Microempresa,Metropolitana,1551745,872,65,3299362,0.4,0.004353,0.009176,0.4886
A012348,Consumo,Biobío,161242,935,0,0,0.0,0.001863,0.005857,0.6467
A004841,Consumo,Metropolitana,1312293,782,112,0,0.0,0.01454,0.04939,0.5969
A008491,Automotriz,Metropolitana,2720538,941,0,0,0.0,0.001718,0.003947,0.3426
A011269,Automotriz,Otras,859072,950,0,0,0.0,0.001522,0.004176,0.3203
A006707,Consumo,Valparaíso,2891840,661,94,0,0.0,0.070366,0.217988,0.6368
A005559,Automotriz,Metropolitana,205414,927,0,0,0.0,0.002075,0.00477,0.3967
A006572,Microempresa,Metropolitana,1911934,841,93,4128678,0.4,0.006604,0.014288,0.6175
A008014,Microempresa,Otras,925810,806,0,1105928,0.4,0.010555,0.025702,0.4847
A007823,Consumo,Valparaíso,937047,831,0,0,0.0,0.007552,0.024624,0.6076
A010761,Tarjeta,Otras,7215862,779,0,13862841,0.4,0.015132,0.042042,0.6903
A000513,Consumo,Biobío,2682490,897,0,0,0.0,0.003109,0.00982,0.6149
A004646,Tarjeta,Metropolitana,1930676,675,255,1192401,0.4,0.058952,0.198918,0.6416
A004118,Consumo,Metropolitana,2111547,711,0,0,0.0,0.037085,0.084794,0.6339
A012339,Consumo,Metropolitana,8700754,710,305,0,0.0,0.03757,0.11394,0.6661
A002174,Tarjeta,Metropolitana,278643,786,0,301087,0.4,0.013785,0.035374,0.658
A012986,Consumo,Otras,3432920,845,0,0,0.0,0.006258,0.01445,0.6653
A013311,Consumo,Metropolitana,1384841,944,0,0,0.0,0.00165,0.004357,0.6737
A004664,Consumo,Metropolitana,1146620,752,0,0,0.0,0.021651,0.046556,0.6547
A014318,Tarjeta,Metropolitana,808064,814,0,403645,0.4,0.009484,0.024309,0.7503
A001945,Consumo,Otras,757581,939,85,0,0.0,0.001765,0.004135,0.5737
A003715,Consumo,Metropolitana,891041,779,0,0,0.0,0.015132,0.048411,0.6739
A002379,Consumo,Metropolitana,2274394,810,0,0,0.0,0.010005,0.027554,0.5457
A012961,Automotriz,Metropolitana,88510,820,0,0,0.0,0.008752,0.018949,0.3314
A011166,Tarjeta,Metropolitana,866402,866,0,1336448,0.4,0.004719,0.01033,0.7671
A003635,Consumo,Metropolitana,219589,820,46,0,0.0,0.008752,0.027564,0.6326
A006445,Tarjeta,Metropolitana,956541,754,0,879720,0.4,0.021086,0.065097,0.6835
A006456,Microempresa,Metropolitana,1701821,897,0,1743698,0.4,0.003109,0.008901,0.5379
A010411,Microempresa,Metropolitana,1360326,868,45,2817777,0.4,0.004594,0.014688,0.5255
A001140,Microempresa,Valparaíso,2103345,799,67,3507761,0.4,0.01159,0.035116,0.5478
A000844,Consumo,Otras,394120,810,0,0,0.0,0.010005,0.022908,0.6763
A011834,Consumo,Metropolitana,1402329,729,157,0,0.0,0.029312,0.064736,0.6201
A004995,Tarjeta,Valparaíso,1033616,866,23,1444896,0.4,0.004719,0.011374,0.5924
A005583,Consumo,Metropolitana,3798972,801,0,0,0.0,0.011285,0.030861,0.6331
A009334,Consumo,Metropolitana,1722299,950,0,0,0.0,0.001522,0.004119,0.635
A009559,Microempresa,Metropolitana,3908387,774,0,2673992,0.4,0.016173,0.052756,0.7094
A002901,Automotriz,Valparaíso,1621352,932,0,0,0.0,0.00194,0.006318,0.299
A012578,Consumo,Valparaíso,3569178,909,0,0,0.0,0.002645,0.006084,0.6722
A012250,Automotriz,Metropolitana,3378630,799,90,0,0.0,0.01159,0.029296,0.4151
A014441,Consumo,Metropolitana,347836,865,0,0,0.0,0.004783,0.011691,0.6482
A014497,Consumo,Otras,894833,804,0,0,0.0,0.010841,0.024391,0.6231
A006212,Consumo,Metropolitana,144372,827,0,0,0.0,0.007968,0.023622,0.6245
A012409,Microempresa,Valparaíso,1083211,908,0,1637076,0.4,0.002681,0.006419,0.6121
A006794,Consumo,Metropolitana,206538,950,0,0,0.0,0.001522,0.003332,0.6675
A005221,Consumo,Biobío,4089537,820,0,0,0.0,0.008752,0.027951,0.5718
A010826,Consumo,Metropolitana,1033503,805,0,0,0.0,0.010697,0.024027,0.6618
A012454,Automotriz,Metropolitana,2228513,726,0,0,0.0,0.030488,0.081721,0.3773
A006174,Consumo,Valparaíso,1883351,825,0,0,0.0,0.008184,0.021239,0.6138
A008115,Consumo,Metropolitana,875194,810,0,0,0.0,0.010005,0.025506,0.6596
A003125,Tarjeta,Metropolitana,758288,872,119,340628,0.4,0.004353,0.01161,0.6685
A009945,Consumo,Metropolitana,858574,947,0,0,0.0,0.001584,0.004542,0.6029
A002061,Tarjeta,Otras,2373981,800,0,4002797,0.4,0.011436,0.031065,0.7088
A002035,Tarjeta,Biobío,1619496,879,0,2820954,0.4,0.003962,0.010637,0.732
A012217,Tarjeta,Biobío,1433278,869,77,2219517,0.4,0.004533,0.015103,0.7225
A001650,Automotriz,Otras,262938,926,0,0,0.0,0.002103,0.006881,0.3256
A011295,Consumo,Otras,158619,774,0,0,0.0,0.016173,0.044512,0.6261
A005905,Tarjeta,Valparaíso,1635768,827,0,1614924,0.4,0.007968,0.020666,0.6638
A014723,Consumo,Otras,6574707,926,0,0,0.0,0.002103,0.006303,0.5787
A008303,Microempresa,Metropolitana,1309597,918,0,863883,0.4,0.002343,0.006719,0.5454
A004604,Consumo,Valparaíso,1414445,837,0,0,0.0,0.006968,0.021467,0.662
A012455,Automotriz,Metropolitana,2523104,754,0,0,0.0,0.021086,0.067511,0.3352
A010616,Consumo,Otras,666538,701,73,0,0.0,0.042224,0.132802,0.6548
A001861,Tarjeta,Biobío,1037061,944,0,684108,0.4,0.00165,0.003475,0.7471
A000594,Consumo,Biobío,2372799,849,112,0,0.0,0.005931,0.016849,0.5493
A001322,Tarjeta,Metropolitana,5706220,661,90,12250418,0.4,0.070366,0.15311,0.701
A009577,Consumo,Metropolitana,3258960,877,0,0,0.0,0.00407,0.013586,0.6532
A009827,Consumo,Valparaíso,4083134,809,0,0,0.0,0.01014,0.024469,0.6487
A009095,Consumo,Otras,4350768,791,88,0,0.0,0.012896,0.040141,0.6407
A008934,Tarjeta,Metropolitana,978907,899,0,317894,0.4,0.003027,0.007712,0.6455
A013484,Consumo,Metropolitana,2380303,950,0,0,0.0,0.001522,0.003914,0.6572
A007714,Tarjeta,Otras,2558806,795,0,3023143,0.4,0.012226,0.035844,0.6623
A005735,Automotriz,Otras,4709882,584,216,0,0.0,0.176457,0.391939,0.2804
A006126,Microempresa,Metropolitana,2045338,759,186,1240977,0.4,0.019735,0.0546,0.4949
A009085,Consumo,Metropolitana,1941030,793,0,0,0.0,0.012557,0.040661,0.6178
